Timestamp:	X:	Y:	Z:	Acceleration:
1332352454897	0.11864346	0.5709257	-0.508255	0.7735345
1332352454908	-0.04532823	0.56491566	0.043603897	0.5684062
1332352454909	0.104201555	0.40213013	0.35961914	0.5494475
1332352454910	0.25330234	0.23951483	0.4399042	0.56128883
1332352454911	0.2450195	0.15550971	0.36303425	0.4647706
1332352454912	0.15787631	0.07158685	0.12906933	0.2161215
1332352454912	0.14888924	-0.012296438	-0.26196575	0.3015713
1332352454913	0.06106019	0.06074977	-0.731596	0.7366489
1332352454914	-0.026930809	0.13380456	-0.88741875	0.89785355
1332352454914	-0.27205074	0.36379218	-0.80790424	0.9268579
1332352454915	-0.43879434	0.5152688	-0.7284403	0.9943177
1332352454916	-0.44860247	0.4312718	-0.7274103	0.95726967
1332352454916	-0.30136245	0.34724092	-0.6477308	0.7943241
1332352454917	-0.15392384	0.34162474	-0.5677376	0.6802396
1332352454918	-0.006148219	0.2574339	-0.40881348	0.48315468
1332352454918	0.06361443	0.2515905	-0.24929905	0.35985357
1332352454919	0.13396132	0.08862877	-0.16757393	0.23212436
1332352454923	0.048021317	0.08244419	-0.085063934	0.12782396
1332352454924	-0.036911905	-0.00444293	-0.1553812	0.15976717
1332352454931	-0.12112445	-0.012786865	-0.22527122	0.25608936
1332352454940	-0.2045956	0.057387352	-0.53011703	0.57111883
1332352454951	-0.28738868	0.12768412	-0.7561598	0.81894636
1332352454961	-0.36945254	0.11958432	-0.9032774	0.9832119
1332352454971	-0.37234455	0.03314948	-0.89307976	0.9681584
1332352454984	-0.45302856	-0.13158941	-0.8825283	1.0007032
1332352455001	-0.4545254	-0.29612947	-0.950058	1.0940275
1332352455001	-0.45531487	-0.38195062	-1.0956459	1.2464501
1332352455016	-0.45541507	-0.70292354	-1.240818	1.4970417
1332352455033	-0.4546489	-1.1020613	-1.5421896	1.9492546
1332352455034	-0.3746677	-1.4222989	-1.6860304	2.2374113
1332352455050	-0.21538535	-1.58504	-1.6721201	2.3140285
1332352455066	-0.13376194	-1.4331686	-1.8142781	2.3159168
1332352455067	-0.12983853	-1.2804344	-2.1909246	2.5409684
1332352455083	-0.20341823	-1.1264513	-2.7229762	2.9537892
1332352455084	-0.43325037	-1.1281323	-3.4892306	3.6925762
1332352455109	-0.583881	-1.285171	-4.4108486	4.6312165
1332352455111	-0.6553874	-1.4404314	-5.409158	5.6359
1332352455116	-0.7262427	-1.6721046	-6.326683	6.584093
1332352455132	-0.7964841	-1.7445835	-7.3199396	7.566999
1332352455133	-0.7091761	-1.5792555	-8.074458	8.257957
1332352455149	-0.5427733	-1.0974319	-8.353941	8.44318
1332352455166	-0.2973091	-0.45607805	-8.157782	8.175928
1332352455166	-0.12970522	0.031032085	-7.4063897	7.4075904
1332352455182	0.11717504	0.20743918	-6.018979	6.0236926
1332352455183	0.44303805	0.15075159	-4.075139	4.1019225
1332352455198	0.7694119	-0.29599786	-1.7304544	1.9167894
1332352455215	0.8608385	-0.7404504	0.6241188	1.2956983
1332352455216	0.71714145	-1.0260708	2.3606958	2.6720777
1332352455232	0.33821636	-1.152896	3.0096931	3.2406502
1332352455233	-0.040899664	-1.2003636	2.4890108	2.7636425
1332352455248	-0.18495485	-1.2470385	1.1909599	1.7342719
1332352455265	-0.32958534	-1.1359506	-0.256814	1.2103568
1332352455266	-0.5534705	-0.8674381	-1.4644027	1.7897636
1332352455281	-0.54282486	-0.36306453	-2.1977086	2.2926836
1332352455282	-0.45466408	0.29837012	-2.3023796	2.3657336
1332352455298	-0.36747402	0.72431016	-1.623106	1.8149754
1332352455314	-0.20281734	0.7580886	-0.15976858	0.8008491
1332352455315	-0.117504	0.5560291	1.5357833	1.637561
1332352455331	0.045481533	0.19652486	2.913694	2.9206684
1332352455332	0.12928605	-0.24229383	4.05142	4.0607176
1332352455347	0.29097185	-0.60379934	4.5556207	4.6046624
1332352455364	0.3736047	-1.0450778	4.6610537	4.791366
1332352455365	0.3772834	-1.4094945	5.3083787	5.5052614
1332352455380	0.6159432	-1.3047624	7.045803	7.1920185
1332352455381	1.0895969	-1.2018038	9.715376	9.849877
1332352455396	1.6412773	-1.4144776	13.159309	13.33649
1332352455413	1.4075706	-1.6287482	16.59023	16.72931
1332352455414	0.6239007	-2.2368066	19.302177	19.441364
1332352455430	-0.0036194026	-2.9244788	20.664646	20.870558
1332352455446	-0.31817997	-3.377539	21.225414	21.494818
1332352455447	-0.31987798	-3.5171616	21.689363	21.975014
1332352455463	-0.16601028	-3.4211679	22.442183	22.702059
1332352455464	-0.013264656	-2.7753644	23.01521	23.181946
1332352455479	-0.097097695	-1.9714882	22.933582	23.018372
1332352455496	-0.33897638	-1.4797449	22.03666	22.088886
1332352455497	-0.66020966	-1.4567602	20.481304	20.543657
1332352455513	-0.74693906	-1.273558	18.886005	18.943628
1332352455528	-0.44179213	-0.9306289	17.25733	17.28805
1332352455539	-0.13709572	-0.5840615	15.587173	15.598715
1332352455541	-0.06788069	-0.3133961	13.415422	13.419254
1332352455545	-0.07705799	-0.35331154	10.969301	10.97526
1332352455562	-0.08593023	-0.7040343	8.799515	8.8280525
1332352455563	-0.015835106	-1.2089317	7.5359783	7.632348
1332352455578	0.5257779	-1.6328659	7.3373938	7.535253
1332352455595	1.2250952	-1.3484939	7.658682	7.872401
