Timestamp:	X:	Y:	Z:	Acceleration:
1332353558793	-0.30886906	0.39781928	-0.06584072	0.5079323
1332353558818	-0.15885204	0.24047923	-0.14453888	0.32242164
1332353558829	-0.0089946985	0.004689455	-0.4592266	0.4593386
1332353558831	-0.016177535	-0.07416177	-0.6958618	0.69998956
1332353558831	-0.02335155	-0.07460761	-0.6188793	0.6237974
1332353558832	0.048048854	-0.15365171	-0.46358776	0.4907455
1332353558844	-0.037337065	-0.23283792	-0.5437584	0.5926894
1332353558845	-0.0439955	-0.23369241	-0.9377098	0.9673921
1332353558846	-0.050343275	-0.39164114	-1.331357	1.3886788
1332353558846	-0.13480994	-0.5496967	-1.4890919	1.5930269
1332353558847	-0.14038679	-0.7078192	-1.4106846	1.5845338
1332353558847	-0.22400337	-0.944402	-1.488452	1.776953
1332353558848	-0.1501737	-1.1808767	-1.7220979	2.0934763
1332353558849	0.0026551485	-1.3386414	-2.189866	2.566609
1332353558850	-9.2965364E-4	-1.4960251	-2.4206376	2.8456244
1332353558854	-0.16090342	-1.5743585	-2.7280693	3.1538637
1332353558855	-0.16333708	-1.5734324	-3.1903958	3.5610383
1332353558855	-0.16518655	-1.4929957	-3.6503253	3.9473026
1332353558856	-0.2449463	-1.411298	-4.1075945	4.350183
1332353558857	-0.24565667	-1.249583	-4.7187605	4.887587
1332353558858	-0.24581319	-1.1645961	-5.4834814	5.611174
1332353558861	-0.24541038	-1.1560671	-6.1657476	6.2779903
1332353558871	-0.32293963	-1.1453595	-6.37269	6.4828477
1332353558881	-0.32141382	-1.0537024	-5.9464045	6.0475883
1332353558891	-0.16239473	-0.8811984	-5.2006006	5.2772274
1332353558905	-0.0028477907	-0.7847729	-4.3700585	4.439965
1332353558922	0.07874358	-0.6074555	-3.6110559	3.6626394
1332353558922	0.23931122	-0.50633645	-2.9232736	2.9764366
1332353558938	0.3218249	-0.71715665	-2.0715165	2.2156413
1332353558954	0.24784088	-1.004148	-1.0540671	1.4767517
1332353558955	0.09571338	-1.2108028	-0.107313156	1.2193115
1332353558971	0.022310853	-1.258817	0.6115866	1.3996985
1332353558972	-0.20793045	-1.2269726	0.78777885	1.4728518
1332353558987	-0.43817374	-1.2726085	0.49820232	1.4351774
1332353559004	-0.43300417	-1.3167441	-0.020319939	1.3862613
1332353559005	-0.27101856	-1.0462613	-0.77137804	1.3278321
1332353559020	-0.030715704	-0.6180289	-1.4416351	1.568826
1332353559021	0.052453697	-0.032220125	-1.5617027	1.5629156
1332353559036	0.056970835	0.4754591	-0.6622796	0.8172645
1332353559053	0.13984078	0.5131924	1.1002445	1.222072
1332353559054	0.22253728	0.15836501	3.8799844	3.8895862
1332353559069	0.30506712	-0.43193865	6.8134637	6.833954
1332353559086	0.4658842	-0.86573553	9.193245	9.245664
1332353559087	0.5479941	-0.90791416	10.6258745	10.678661
1332353559111	0.47286344	-0.6369443	11.502502	11.529825
1332353559112	0.63283813	-0.2102263	12.135552	12.15386
1332353559113	0.8708787	0.29363894	12.837154	12.87001
1332353559121	0.95143795	0.56067705	13.9189205	13.962662
1332353559137	1.0313747	0.3553536	15.614189	15.652249
1332353559152	1.3459985	-0.086983204	17.920502	17.97119
1332353559153	1.4242911	-0.45253086	20.286324	20.341295
1332353559168	1.1875973	-0.34900093	22.081152	22.11582
1332353559185	0.71419835	0.14503407	22.909771	22.92136
1332353559186	0.23940766	0.7941034	22.29984	22.31526
1332353559202	0.23393369	1.3627555	20.248697	20.29585
1332353559203	0.85465527	1.8509984	17.617878	17.73545
1332353559218	1.6306946	2.3373053	15.112735	15.3791065
1332353559235	2.1694424	2.7430193	12.570859	13.048262
1332353559236	2.3140657	2.9110715	10.307506	10.957825
1332353559251	2.221439	2.684216	8.792007	9.457231
1332353559252	2.2055097	2.2976544	7.948326	8.562674
1332353559267	1.8739079	1.5942171	6.9171515	7.341665
1332353559284	1.6182342	1.1222615	5.9249735	6.2436743
1332353559285	1.5174993	0.8036926	4.6715975	4.977203
1332353559301	1.5713118	0.4025452	2.5288305	3.004338
1332353559302	1.5441847	-0.31669044	-0.18490124	1.5871319
1332353559316	1.2793767	-1.2752134	-2.3637724	2.974961
1332353559334	0.8544782	-2.0814984	-3.7765927	4.3960686
1332353559335	0.19194037	-2.6557393	-4.488679	5.2190065
1332353559350	-1.0224172	-3.2332814	-4.4977384	5.6328588
1332353559366	-2.3173628	-3.8917685	-3.1694746	5.5282545
1332353559367	-3.2216156	-4.473328	-0.49814987	5.535126
1332353559383	-3.34319	-4.3497567	0.5351343	5.5121384
1332353559384	-3.2298703	-3.67629	-1.3952732	5.0886106
1332353559399	-2.9595895	-2.9227397	-5.815233	7.149721
1332353559416	-2.5315032	-3.0296495	-11.3088	11.978157
1332353559417	-2.0230198	-3.6035995	-16.852995	17.352291
1332353559433	-1.3547215	-3.701386	-21.8167	22.169888
1332353559434	-0.76114225	-3.3223727	-26.197895	26.41869
1332353559449	-0.39813036	-2.935865	-29.049845	29.200537
1332353559466	-0.42275578	-2.7783544	-29.903648	30.035416
1332353559466	-0.52016234	-2.6913633	-28.988037	29.117353
1332353559482	-0.76818025	-2.5953178	-27.081226	27.216146
1332353559483	-0.77520025	-2.570139	-24.186087	24.334612
1332353559498	-0.54110014	-2.7724264	-20.847176	21.037678
