Timestamp:	X:	Y:	Z:	Acceleration:
1332344709500	-0.1405431	0.35967755	-0.23172092	0.45034975
1332344709516	-0.1722163	0.3674574	-0.16045666	0.43638253
1332344709520	-0.1248284	0.45371628	-0.24583817	0.53092086
1332344709522	-0.07667428	0.5398357	-0.5662041	0.7860589
1332344709560	-0.106051385	0.3902309	-0.8859806	0.97390383
1332344709563	-0.13424933	0.31866717	-0.8126602	0.8831694
1332344709566	-0.23958224	0.32499623	-0.66003704	0.7737384
1332344709579	-0.42188132	0.25211906	-0.66343117	0.8256445
1332344709582	-0.5240381	0.17840195	-0.7442417	0.92754453
1332344709584	-0.54591787	0.103735685	-0.8238497	0.99373823
1332344709603	-0.64436513	0.106538296	-0.90216255	1.1137568
1332344709606	-0.74078745	0.029805183	-0.979084	1.2281123
1332344709619	-0.75658435	-0.048014164	-1.0545034	1.2987312
1332344709622	-0.77016264	-0.12688565	-1.2068567	1.437273
1332344709667	-0.781439	-0.285249	-1.3575916	1.59219
1332344709668	-0.9473045	-0.52303505	-1.6636047	1.9845735
1332344709669	-1.0322287	-0.604723	-1.9678264	2.3029387
1332344709671	-1.0362197	-0.608639	-2.1917586	2.4995997
1332344709671	-1.0377145	-0.6915908	-2.4137707	2.71688
1332344709672	-0.9581835	-0.77491784	-2.4767475	2.766386
1332344709675	-0.95465803	-0.85839343	-2.5375972	2.8438723
1332344709679	-0.9486127	-0.94180536	-2.83153	3.131202
1332344709689	-0.93961143	-0.86796236	-3.2007709	3.4469063
1332344709698	-0.9284971	-0.793602	-3.4107566	3.6228678
1332344709714	-0.91521883	-0.7184932	-3.618083	3.8005767
1332344709731	-0.97769225	-0.7992301	-3.8215003	4.024738
1332344709732	-0.9599062	-0.8004091	-4.100635	4.2868733
1332344709748	-0.8613523	-0.7216313	-4.375639	4.5176206
1332344709749	-0.7608647	-0.7198036	-4.6466527	4.7632356
1332344709764	-0.73726934	-0.9518845	-4.8353586	4.9830055
1332344709781	-0.63311464	-1.103488	-4.7045307	4.873513
1332344709782	-0.6061954	-1.2534583	-4.0985527	4.3285985
1332344709798	-0.65644926	-1.3231063	-3.3304138	3.6432393
1332344709814	-0.62716085	-1.6263657	-2.4785213	3.0300932
1332344709815	-0.5186508	-2.0063624	-1.7786112	2.7309241
1332344709831	-0.40905344	-2.2270746	-1.3070903	2.6145115
1332344709832	-0.2993131	-2.2892616	-1.3025384	2.6508324
1332344709847	-0.26751927	-2.2705884	-1.6057463	2.793843
1332344709864	-0.15722	-2.1713696	-1.9046779	2.8926394
1332344709865	-0.12562001	-2.070053	-1.9647341	2.8567605
1332344709881	-0.094096184	-2.044262	-2.1771493	2.9879491
1332344709881	0.015294671	-1.9376993	-2.1521182	2.8959498
1332344709897	-0.03302461	-1.7501128	-1.8115234	2.519048
1332344709914	-0.16069442	-1.5596468	-1.2340517	1.9952956
1332344709914	-0.054044217	-1.4451649	-0.42100143	1.5062088
1332344709930	0.129922	-1.4058244	0.39276886	1.4654315
1332344709931	0.3909571	-1.2858996	0.734262	1.5315111
1332344709946	0.49354374	-1.1632266	0.7606611	1.4748855
1332344709963	0.5945312	-1.1167252	1.0203667	1.6253278
1332344709964	0.9292387	-0.91071296	1.9838824	2.3724823
1332344709989	1.2620986	-0.6239457	3.1794848	3.4772582
1332344709990	1.4361056	-0.5713036	4.2921395	4.561935
1332344709990	1.2940805	-0.75261426	4.8503003	5.07607
1332344709998	0.9145226	-1.0119102	5.4024878	5.5720005
1332344710014	0.7680085	-0.95666933	6.183161	6.303692
1332344710030	0.8543596	-0.5872073	7.348264	7.421033
1332344710031	1.1734849	-0.37482262	8.268987	8.360245
1332344710046	1.3328032	-0.39819837	9.022505	9.129103
1332344710063	1.4107085	-0.57914925	10.078434	10.193151
1332344710064	1.485753	-1.1535348	12.063749	12.209511
1332344710080	1.4791484	-2.2783954	14.976109	15.220473
1332344710081	1.5484786	-3.6404397	19.20924	19.612381
1332344710096	1.9289143	-4.2979	23.26952	23.741592
1332344710113	2.384747	-4.172186	25.662865	26.108942
1332344710114	2.366818	-3.969521	26.466873	26.867346
1332344710129	1.7963698	-3.5324578	25.83445	26.13664
1332344710130	1.6159538	-2.6254435	25.181091	25.369108
1332344710145	2.2173438	-1.2476041	24.892113	25.0218
1332344710162	2.8936317	0.1311593	23.86118	24.036352
1332344710163	2.8609605	1.5106556	21.779678	22.018663
1332344710179	2.5898452	2.342166	19.662046	19.969706
1332344710180	2.4728727	2.3902035	17.82224	18.151045
1332344710195	2.4317164	2.2823374	16.10395	16.445654
1332344710212	2.1517332	2.2541604	14.185539	14.523798
1332344710213	1.3978705	2.0693495	11.835979	12.096556
1332344710228	0.56245184	1.2563326	9.447698	9.547445
1332344710229	0.11705774	0.4419291	8.0492115	8.062184
1332344710245	0.1398158	-0.296018	7.480893	7.488053
