Timestamp:	X:	Y:	Z:	Acceleration:
1332346954997	0.111193955	0.26784372	-0.17794228	0.3402467
1332346955009	-0.060588628	0.19225335	0.21283817	0.29314232
1332346955010	-0.15434788	0.11641598	0.36806202	0.41574705
1332346955011	-0.09148675	0.040275335	0.28788757	0.30474773
1332346955011	-0.02880907	0.042261362	0.05091095	0.072165854
1332346955012	0.11233777	-0.03462553	0.049606323	0.1275911
1332346955016	0.0966444	-0.11194134	0.12705326	0.1949706
1332346955017	0.081261426	-0.11120224	0.2047739	0.24678272
1332346955021	-0.09063664	0.04607749	0.12579918	0.16175157
1332346955039	-0.18351632	0.20293641	-0.031395912	0.2754036
1332346955040	-0.2757361	0.20246387	-0.26685143	0.43385676
1332346955049	-0.36720762	0.123165846	-0.502121	0.6341425
1332346955058	-0.30088025	0.04354644	-0.5802698	0.65508646
1332346955068	-0.23362762	0.04211378	-0.6582718	0.6997694
1332346955078	-0.24384552	-0.0380733	-0.7361078	0.7763794
1332346955099	-0.25297385	-0.040032864	-0.7352514	0.778584
1332346955122	-0.2598477	-0.12180877	-0.73296356	0.78714275
1332346955123	-0.18715352	-0.12512898	-0.57337284	0.6159871
1332346955129	-0.113245875	-0.04996395	-0.4131832	0.43132517
1332346955142	-0.038191378	-0.053205013	-0.33080006	0.33722103
1332346955158	-0.04037428	-0.13481593	-0.40447235	0.42825612
1332346955174	-0.04136932	-0.21626806	-0.47718143	0.52553344
1332346955175	-0.04125005	-0.2975211	-0.4704275	0.55814195
1332346955191	-0.118340105	-0.37852526	-0.30540085	0.5005551
1332346955192	-0.2729559	-0.38077044	-0.13938808	0.48879454
1332346955207	-0.42666653	-0.46116376	-0.1293087	0.6414336
1332346955223	-0.42254397	-0.54115534	-0.27511597	0.7396494
1332346955224	-0.49620062	-0.5422282	-0.6555004	0.9848387
1332346955241	-0.49055398	-0.4642303	-1.1132736	1.3021256
1332346955242	-0.48434836	-0.54262924	-1.6488776	1.8021758
1332346955256	-0.55592984	-0.6202719	-2.1836247	2.3370948
1332346955273	-0.5486142	-0.85423136	-2.5609798	2.7548695
1332346955274	-0.46229064	-1.1658516	-2.702219	2.9790788
1332346955290	-0.37536582	-1.4764938	-2.6855507	3.0875745
1332346955291	-0.20954818	-1.8647504	-2.7465525	3.3263726
1332346955306	-0.12176174	-2.2519917	-2.9633594	3.7239485
1332346955323	-0.033441514	-2.480981	-3.256936	4.0943885
1332346955324	0.055327117	-2.6300876	-3.6270747	4.4806356
1332346955339	-0.012392312	-2.777397	-4.0731325	4.929959
1332346955340	-0.0013928711	-2.8445096	-4.5953417	5.4044795
1332346955355	-0.0686982	-2.752606	-5.193239	5.8780346
1332346955372	0.021155477	-2.736375	-5.944188	6.5438194
1332346955373	0.3464857	-2.6387591	-6.7696047	7.273971
1332346955388	0.67175007	-2.3809288	-7.1980276	7.6112857
1332346955389	0.9183154	-2.1199317	-7.15098	7.514914
1332346955405	1.2430568	-2.0121346	-6.7057304	7.1106043
1332346955421	1.4888911	-1.8996212	-6.174172	6.6291595
1332346955422	1.498622	-1.7050323	-5.5576954	6.003414
1332346955438	1.3505154	-1.6638379	-4.6203313	5.0931044
1332346955439	1.04425	-1.4612823	-3.045896	3.5359986
1332346955454	0.5011577	-1.0198839	-1.2281771	1.6732427
1332346955479	-0.122296676	-0.49555326	-0.027626038	0.511168
1332346955480	-0.5121591	-0.12532735	1.1805582	1.2929546
1332346955481	-0.5116162	0.090435505	2.7882652	2.8362567
1332346955488	-0.27779406	0.23010707	4.638458	4.652463
1332346955505	-0.20307931	0.29322457	5.1604614	5.1727734
1332346955521	-0.13052277	0.436491	3.7256498	3.753402
1332346955522	0.018888772	0.3445561	1.1935811	1.2424619
1332346955537	0.32353985	0.17439938	-0.39580822	0.5401457
1332346955553	0.5484365	0.31734538	-0.26072502	0.68517756
1332346955554	0.929248	0.4588511	1.3614688	1.7110357
1332346955571	1.1521752	0.36298585	3.8413863	4.0268493
1332346955571	0.90368885	0.0289464	6.6279497	6.6893353
1332346955586	0.41913322	-0.54362106	8.621147	8.648432
1332346955603	-0.14419693	-1.0412868	9.663116	9.720128
1332346955604	-0.39390427	-1.5428302	10.301939	10.424272
1332346955620	0.14077929	-1.8915946	11.006372	11.168625
1332346955621	1.2245804	-1.8521204	12.246227	12.445884
1332346955636	2.0728307	-1.6597004	14.177198	14.423737
1332346955653	2.0577085	-2.0205112	17.032282	17.2747
1332346955654	1.5716833	-2.6986907	20.26101	20.500282
1332346955669	1.1639932	-2.9090457	22.604855	22.820974
1332346955670	1.148538	-2.8078969	23.279385	23.476225
1332346955686	1.3681939	-2.7085876	22.43982	22.64407
1332346955702	1.8224647	-2.453502	21.098328	21.318548
1332346955703	2.1976	-1.963527	19.965376	20.181702
1332346955719	2.336316	-1.3948638	19.349943	19.540325
1332346955719	1.8460884	-0.9823624	19.172916	19.286623
1332346955735	1.3546689	-0.7255919	19.199482	19.260885
1332346955752	1.489135	-0.7019992	19.105343	19.176144
1332346955752	2.1713977	-0.7549819	18.429045	18.571878
1332346955768	2.6162329	-0.3347155	16.381687	16.59266
