Timestamp:	X:	Y:	Z:	Acceleration:
1332344537432	0.016708195	0.07974672	-1.2296591	1.2323555
1332344537442	0.0863626	0.07401466	-0.20501995	0.2344565
1332344537443	0.07746014	0.14641142	0.8197117	0.83627963
1332344537444	0.068470865	0.14001226	1.4522896	1.4606289
1332344537445	-0.019042015	0.13338041	1.7712927	1.7764095
1332344537445	-0.10655871	0.12658072	0.99193573	1.0056411
1332344537446	0.041422367	-0.03727436	-0.4150076	0.41873202
1332344537447	0.032550335	-0.20117092	-1.3509912	1.3662747
1332344537448	-0.054623634	-0.28656054	-1.7377486	1.7620645
1332344537449	-0.22004479	-0.21491146	-1.732388	1.7594814
1332344537450	-0.38517103	-0.14311123	-1.4919147	1.5474647
1332344537451	-0.47145748	-0.07107592	-1.1732159	1.2663963
1332344537454	-0.32188183	-0.15569305	-0.8546009	0.92638594
1332344537455	-0.25028735	-0.23992157	-0.61435795	0.7054373
1332344537459	-0.3350671	-0.32369328	-0.5307121	0.70618886
1332344537469	-0.49765027	-0.4069438	-0.36798763	0.7407253
1332344537479	-0.50251836	-0.48961592	-0.28297043	0.7565188
1332344537489	-0.42806485	-0.650121	-0.4324484	0.89045405
1332344537503	-0.27423525	-0.7314484	-0.81637764	1.1299089
1332344537520	-0.27634984	-0.81196594	-1.1206665	1.4112234
1332344537521	-0.43448088	-0.97017646	-1.4240313	1.7770427
1332344537536	-0.4346499	-1.0490215	-1.4909706	1.8741292
1332344537553	-0.4337456	-1.0483611	-1.4783211	1.8634992
1332344537554	-0.43167737	-1.1249659	-1.464365	1.8963804
1332344537570	-0.42841473	-1.357158	-1.605927	2.1457908
1332344537571	-0.42419514	-1.5096416	-1.9817991	2.52715
1332344537587	-0.4189975	-1.7392147	-2.1994104	2.835107
1332344537606	-0.41268834	-1.9670415	-2.3368125	3.0822484
1332344537606	-0.48395878	-2.193252	-2.629674	3.458288
1332344537619	-0.47579086	-2.2605696	-2.920669	3.7238233
1332344537620	-0.46662927	-2.3256147	-3.2094073	3.9908047
1332344537636	-0.3782278	-2.3100936	-3.5746264	4.272885
1332344537653	-0.36743066	-2.2918923	-4.0156107	4.6382008
1332344537654	-0.35591272	-2.349529	-4.2184577	4.8417296
1332344537669	-0.2651794	-2.3256261	-4.4180226	4.9997783
1332344537671	-0.17391366	-2.3773875	-4.5359936	5.1242027
