Timestamp:	X:	Y:	Z:	Acceleration:
1332354044289	0.115287215	0.12313652	-0.6140623	0.6368094
1332354044313	-0.052712858	0.2057991	-0.54203415	0.5821795
1332354044314	-0.14255655	0.13153076	-0.5477228	0.5810534
1332354044315	-0.07582089	-0.021232128	-0.7877779	0.791703
1332354044315	0.06901726	-0.2525444	-1.1049852	1.1355766
1332354044316	0.21352273	-0.48398042	-1.2636957	1.3699474
1332354044317	0.3577699	-0.63710237	-1.1852579	1.3923846
1332354044317	0.2664094	-0.7119291	-1.0264893	1.2773007
1332354044318	0.09639686	-0.7084384	-1.17945	1.3792316
1332354044318	-0.073538035	-0.7050762	-1.4874954	1.6477813
1332354044319	-0.24341446	-0.7802291	-1.7148256	1.8996408
1332354044320	-0.25619137	-0.93379307	-1.7829032	2.0288785
1332354044321	-0.34722215	-1.1656479	-1.84864	2.2128642
1332354044322	-0.35945123	-1.3186926	-2.1473913	2.5454755
1332354044322	-0.44973108	-1.392769	-2.5221047	2.9160035
1332354044323	-0.46097675	-1.5446757	-3.0512304	3.4508736
1332354044324	-0.55002487	-1.695742	-3.8916392	4.2805285
1332354044324	-0.5597891	-1.6888267	-4.650883	4.9795794
1332354044328	-0.56862444	-1.6806668	-5.171798	5.467675
1332354044329	-0.6548541	-1.6708945	-5.3752904	5.666963
1332354044330	-0.8184277	-1.6595486	-5.6540565	5.949141
1332354044331	-0.9807071	-1.4893025	-5.85034	6.116068
1332354044334	-1.141587	-1.3169297	-5.8851686	6.1378117
1332354044341	-1.1439716	-1.0637127	-5.4438944	5.6635804
1332354044351	-1.3802328	-1.0436498	-4.604908	4.919291
1332354044361	-1.3791847	-1.099277	-3.6804852	4.0812416
1332354044372	-0.9054609	-1.0740583	-2.6712708	3.0181365
1332354044388	-0.03750938	-0.5757909	-1.4988828	1.6061107
1332354044404	0.5973402	0.0037703514	-0.63194466	0.8695882
1332354044405	0.84172165	0.5852215	0.08413792	1.0286199
1332354044421	0.61733806	0.6978121	0.8854704	1.2853427
1332354044422	0.23785824	0.65500283	1.6139383	1.757954
1332354044437	-0.061600626	0.4562955	2.582179	2.6229086
1332354044454	-0.045406878	0.2588873	3.5558767	3.5655775
1332354044455	0.050192058	0.06162858	4.5314884	4.5321856
1332354044480	-0.08888647	-0.2927282	5.037357	5.046638
1332354044482	-0.30610245	-0.72630954	4.9143634	4.9771667
1332354044483	-0.13075078	-0.768536	4.3181257	4.387933
1332354044491	0.20147336	-0.49823642	3.8746376	3.911732
1332354044505	0.29795188	-0.1511097	3.7390213	3.7539165
1332354044519	0.15850112	0.19418883	4.537339	4.5442576
1332354044536	0.17532018	0.2236104	6.660512	6.66657
1332354044537	-0.044148356	0.015552759	9.636124	9.636237
1332354044553	-0.1861317	-0.3515849	11.971462	11.97807
1332354044554	-0.015316099	-0.7208767	13.194754	13.214439
1332354044569	0.38972986	-0.8568926	13.226344	13.259801
1332354044586	0.95046926	-0.6026417	12.771144	12.820635
1332354044587	1.3529707	-0.3503996	13.398031	13.47073
1332354044603	1.5186312	-0.49253333	15.417151	15.499593
1332354044604	1.2904782	-0.7933545	18.043926	18.107403
1332354044619	0.8252163	-0.9388368	20.410355	20.448593
1332354044636	0.20147038	-0.9286082	21.422802	21.443865
1332354044636	-0.26715547	-1.0764384	21.076492	21.105654
1332354044652	-0.34545726	-1.146654	19.681677	19.718077
1332354044653	-0.111726925	-0.8250452	17.084293	17.104568
