Timestamp:	X:	Y:	Z:	Acceleration:
1332352808993	-0.14030915	0.29998302	-0.38189507	0.5054902
1332352809017	-0.06883946	0.22066617	-0.06863499	0.241129
1332352809030	-0.076262385	0.141186	0.08776188	0.18289775
1332352809033	-0.005547762	0.14003086	-0.14802647	0.20384125
1332352809035	-0.013561845	0.13872099	-0.22654629	0.26598996
1332352809037	-0.021743476	0.13724661	-0.38316536	0.4075845
1332352809043	-0.02999103	0.05712247	-0.46087742	0.46537128
1332352809045	-0.038208902	-0.023176432	-0.4596424	0.46180972
1332352809047	-0.12478396	-0.025170565	-0.22246456	0.25631052
1332352809068	-0.13270071	0.051115274	0.0153160095	0.14302738
1332352809069	-0.140308	0.04878688	0.018164635	0.14965442
1332352809070	-0.22602916	-0.032164335	-0.056871414	0.23528297
1332352809074	-0.23329121	-0.11414456	-0.050418854	0.26456726
1332352809075	-0.16146943	-0.19609022	0.0347147	0.2563764
1332352809076	-0.08895826	-0.19949484	0.041519165	0.22234118
1332352809077	-0.015685976	-0.12432504	-0.108540535	0.16578242
1332352809078	0.058404565	-0.20598221	-0.41552258	0.46743852
1332352809078	0.054858744	-0.28745866	-0.5655699	0.63679767
1332352809079	-0.026314735	-0.2902255	-0.637208	0.7006835
1332352809080	-0.028177261	-0.37119412	-0.63046837	0.7321676
1332352809083	-0.029226422	-0.451828	-0.466856	0.65035164
1332352809091	-0.10798746	-0.53206754	-0.46025753	0.7117543
1332352809101	-0.029044092	-0.6118336	-0.53211975	0.81137866
1332352809111	-0.027947366	-0.6910808	-0.7608881	1.0282629
1332352809121	0.0522027	-0.84821033	-0.9895315	1.3043613
1332352809134	0.05437672	-1.0046582	-1.2179747	1.5797967
1332352809151	-0.021493196	-1.160327	-1.5246029	1.9160466
1332352809152	-0.018524826	-1.2366372	-1.8308282	2.209422
1332352809167	-0.17227164	-1.312038	-2.215064	2.5802383
1332352809184	-0.32575107	-1.3076487	-2.833837	3.1379437
1332352809185	-0.5575918	-1.3020902	-3.68719	3.949901
1332352809200	-0.63237274	-1.3735698	-4.6962304	4.933677
1332352809201	-0.7070911	-1.2865698	-5.860675	6.0417504
1332352809216	-0.7817519	-0.96254945	-6.944732	7.054569
1332352809233	-0.9347261	-0.7148056	-7.554703	7.6457963
1332352809234	-1.0090766	-0.4653647	-7.9262047	8.003719
1332352809249	-0.92618287	-0.05692911	-7.8224115	7.877257
1332352809266	-0.685952	0.3534255	-7.0855885	7.1274824
1332352809267	-0.44525364	0.37309074	-5.7935343	5.822584
1332352809283	-0.28227347	0.0024545193	-4.178993	4.188516
1332352809284	-0.04009199	-0.60221386	-2.1640654	2.2466526
1332352809299	0.04612881	-1.2053219	-0.21693897	1.2255576
1332352809315	0.21153957	-1.493906	1.4241304	2.0747654
1332352809316	0.22087872	-1.5463859	2.5256233	2.9696581
1332352809333	0.15264916	-1.5982983	2.852498	3.273317
1332352809334	-0.07189849	-1.7285058	2.4806452	3.0243185
