# bioPlux Text File Format
# Version: 1
# StartDateTime: 2012-03-21 18:08:57
# SamplingFrequency: 1000
# SampledChannels: 1 2 3 4 5 6 7 8
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:93:66:BE
# EndOfHeader
0	0	0	722	554	916	2503	0	0	0	0
1	0	0	719	555	915	2504	0	0	0	0
2	0	0	717	556	915	2503	0	0	0	0
3	0	0	717	557	915	2504	0	0	0	0
4	0	0	716	559	916	2504	0	0	0	0
5	0	0	716	559	917	2504	0	0	0	0
6	0	0	715	560	917	2506	0	0	0	0
7	0	0	715	561	918	2507	0	0	0	0
8	0	0	714	561	920	2508	0	0	0	0
9	0	0	713	562	920	2508	0	0	0	0
10	0	0	713	563	921	2507	0	0	0	0
11	0	0	714	563	921	2508	0	0	0	0
12	0	0	713	564	921	2509	0	0	0	0
13	0	0	713	562	922	2508	0	0	0	0
14	0	0	715	563	923	2511	0	0	0	0
15	0	0	713	563	923	2511	0	0	0	0
16	0	0	715	562	924	2512	0	0	0	0
17	0	0	717	562	926	2514	0	0	0	0
18	0	0	716	561	927	2516	0	0	0	0
19	0	0	717	560	927	2518	0	0	0	0
20	0	0	719	559	929	2518	0	0	0	0
21	0	0	719	558	930	2519	0	0	0	0
22	0	0	720	557	932	2519	0	0	0	0
23	0	0	722	557	933	2519	0	0	0	0
24	0	0	723	555	934	2520	0	0	0	0
25	0	0	725	556	935	2521	0	0	0	0
26	0	0	727	555	935	2522	0	0	0	0
27	0	0	728	554	937	2526	0	0	0	0
28	0	0	729	554	937	2527	0	0	0	0
29	0	0	730	554	939	2530	0	0	0	0
30	0	0	731	553	939	2531	0	0	0	0
31	0	0	731	554	941	2535	0	0	0	0
32	0	0	733	553	942	2539	0	0	0	0
33	0	0	733	551	943	2543	0	0	0	0
34	0	0	732	552	943	2545	0	0	0	0
35	0	0	732	553	943	2547	0	0	0	0
36	0	0	733	552	943	2547	0	0	0	0
37	0	0	735	551	945	2549	0	0	0	0
38	0	0	735	551	945	2550	0	0	0	0
39	0	0	736	550	946	2551	0	0	0	0
40	0	0	737	550	948	2555	0	0	0	0
41	0	0	738	549	948	2557	0	0	0	0
42	0	0	738	549	949	2560	0	0	0	0
43	0	0	740	548	950	2563	0	0	0	0
44	0	0	741	549	951	2566	0	0	0	0
45	0	0	741	549	952	2566	0	0	0	0
46	0	0	741	549	953	2567	0	0	0	0
47	0	0	742	549	954	2568	0	0	0	0
