Timestamp:	X:	Y:	Z:	Acceleration:
1332351653333	0.24393526	0.21890688	0.15767956	0.36371344
1332351653363	0.31102732	0.20825624	0.08519459	0.3838838
1332351653397	0.37793407	0.19798279	0.091002464	0.43624854
1332351653398	0.20926824	0.10962129	-0.060350418	0.2438282
1332351653399	0.19745201	-0.056832075	-0.29040337	0.3557405
1332351653400	0.1855798	-0.06593037	-0.1282959	0.23504578
1332351653401	0.17369059	-0.074634075	0.11203289	0.21974993
1332351653402	0.1617572	-0.08294964	0.19514275	0.26669595
1332351653403	0.14994857	-0.012355566	0.042542458	0.15635566
1332351653404	0.059774518	0.05867982	-0.26728535	0.28010315
1332351653405	0.048237443	0.20865989	-0.34195137	0.40348053
1332351653406	-0.041577607	0.20216084	-0.41690254	0.46519396
1332351653407	-0.20962232	0.19615221	-0.25668716	0.38510454
1332351653411	-0.2988835	0.11214757	-0.25367832	0.4077513
1332351653412	-0.23081791	0.10708618	-0.093904495	0.2712239
1332351653413	-0.16232127	0.102458	0.06572819	0.20289414
1332351653415	-0.09331867	0.098228216	0.14679623	0.1997656
1332351653416	-0.023729384	0.09435701	0.22782516	0.24773097
1332351653417	-0.031962037	0.012323618	0.4658003	0.46705818
1332351653418	-0.117957264	0.009052277	0.38984585	0.40740108
1332351653421	-0.12434998	0.005941868	0.2358427	0.26668334
1332351653431	-0.12998566	0.0030608177	0.16011524	0.20625842
1332351653441	-0.056324005	-0.0780952	0.08405495	0.12781426
1332351653450	-0.060355723	-0.08058667	-0.07090664	0.12314535
1332351653461	-0.063624024	-0.08290768	-0.22635174	0.24931268
1332351653471	-0.14453623	-0.08506346	-0.30391312	0.34711623
1332351653484	-0.14619884	-0.08705568	-0.38205242	0.41823062
1332351653501	-0.14711353	-0.08887863	-0.46076202	0.4917758
1332351653502	-0.14732286	-0.090524435	-0.61846924	0.64218605
1332351653517	-0.22538263	-0.17046833	-0.69810295	0.7531298
1332351653534	-0.22427922	-0.3286848	-0.62113667	0.73766226
1332351653535	-0.22258312	-0.40820575	-0.46587753	0.6581923
1332351653551	-0.2203281	-0.4874897	-0.38912773	0.6615218
1332351653552	-0.21756166	-0.64498925	-0.39071846	0.78485996
1332351653567	-0.21435064	-0.72371316	-0.47050095	0.8894257
1332351653584	-0.28912336	-0.8020406	-0.54981136	1.0144722
1332351653585	-0.3634671	-0.87991285	-0.70701694	1.1858448
1332351653601	-0.35892618	-0.8787494	-0.8635206	1.2832366
1332351653602	-0.43250945	-0.87694573	-1.0192404	1.4124267
1332351653617	-0.42729315	-0.9528966	-1.1741056	1.5713419
1332351653641	-0.42167625	-1.1063502	-1.4063473	1.8383782
1332351653643	-0.49419224	-1.2587833	-1.7159395	2.1847677
1332351653644	-0.48791647	-1.4101577	-2.0243592	2.5148833
1332351653650	-0.48127472	-1.4817836	-2.2528882	2.7391264
1332351653666	-0.5527369	-1.6305065	-2.558323	3.0836806
1332351653683	-0.54530746	-1.7776772	-2.8619418	3.4129472
1332351653684	-0.4589764	-1.9231838	-3.163538	3.7305853
1332351653700	-0.45059413	-1.9096855	-3.776476	4.255785
1332351653702	-0.36329862	-1.9728011	-4.3869247	4.823799
1332351653716	-0.11861867	-1.8770186	-4.9946513	5.337023
1332351653733	0.2051984	-1.778461	-5.3628774	5.653803
1332351653734	0.45092177	-1.5993297	-5.4138093	5.663084
1332351653750	0.5401476	-1.339123	-5.3033214	5.496383
1332351653766	0.6297194	-1.154875	-5.109581	5.276182
1332351653767	0.8764392	-1.2037082	-4.832381	5.0565763
1332351653783	0.9664062	-1.3277466	-4.312459	4.614559
1332351653784	0.97773004	-1.4496131	-3.4728632	3.8882017
1332351653800	0.8317523	-1.5690131	-2.3123212	2.915552
1332351653816	0.6066933	-1.7647562	-0.90946674	2.0759506
1332351653817	0.30230734	-1.8801985	0.18601131	1.9134096
1332351653833	0.07523802	-1.9931188	0.66224194	2.101606
1332351653834	-0.07461959	-1.9476326	0.98728085	2.1848488
1332351653849	-0.22594419	-1.7436657	1.2394552	2.151202
1332351653866	-0.30039102	-1.4596831	1.1827011	1.9025487
1332351653867	-0.2978981	-1.096122	0.81511116	1.3980819
1332351653883	-0.29712605	-0.9663484	0.52922535	1.1411365
1332351653884	-0.21932518	-0.91410613	0.47950935	1.0552833
1332351653899	-0.2215398	-0.78192353	0.5871773	1.0026273
1332351653915	-0.14628763	-0.64957166	0.6924286	0.96062523
1332351653917	-0.15044446	-0.6739409	0.7159991	0.9947284
1332351653933	-0.07708001	-0.7760248	0.7358885	1.072235
1332351653934	-0.08274448	-0.95685494	1.143045	1.4929734
1332351653949	-0.0104478	-1.1375717	2.015214	2.3141446
1332351653966	0.21866208	-1.2407867	3.1163306	3.3613808
1332351653967	0.52620566	-1.1880022	4.3672466	4.556433
1332351653983	0.75532126	-1.2146504	5.610268	5.789732
1332351653984	0.9061006	-1.3208165	6.766229	6.953232
1332351653999	1.0570649	-1.3495573	7.912723	8.096288
1332351654016	1.1297605	-1.4582562	8.814678	9.005633
1332351654017	1.2026086	-1.7253761	9.471307	9.702002
1332351654033	1.1184752	-1.8365963	9.958311	10.187838
1332351654034	1.0342493	-1.7922144	10.355223	10.55994
1332351654059	0.94966984	-1.748847	10.50234	10.689223
1332351654062	0.70776254	-1.6282521	10.637239	10.784387
1332351654065	0.46515352	-1.5869364	10.991813	11.115516
1332351654082	0.53560567	-1.7032099	11.7221985	11.857391
1332351654083	0.68354213	-1.9768848	13.141466	13.306894
1332351654098	0.830358	-2.093811	15.483902	15.646876
1332351654115	0.97608125	-2.3678448	18.279129	18.45768
1332351654116	0.88504934	-2.798528	20.817585	21.023485
1332351654132	0.7926567	-2.91472	22.234802	22.439035
1332351654134	0.777741	-2.6382546	22.613676	22.780334
1332351654148	0.91863924	-2.1256292	21.558655	21.682661
1332351654165	1.2153571	-1.3765709	19.068455	19.15667
1332351654166	1.1968355	-0.5474384	16.158737	16.212246
1332351654182	1.0984695	0.04819238	13.533255	13.5778475
1332351654183	1.1561661	0.6450187	11.277628	11.355072
1332351654198	1.0559107	0.9292954	9.311104	9.416751
1332351654215	0.87589836	0.979887	8.020741	8.12771
1332351654216	0.69483	0.7961006	7.4898567	7.564028
1332351654232	0.5910509	0.6131792	7.4032164	7.452043
1332351654233	0.48640555	0.19474089	7.8467035	7.8641763
1332351654248	0.5379362	-0.06736958	8.430794	8.448207
1332351654265	0.50993615	-0.1733625	8.132034	8.149851
1332351654266	0.40274382	-0.12396753	6.408016	6.4218564
1332351654281	0.3733889	-0.15506011	3.1823978	3.2079773
1332351654282	0.34368134	-0.03164351	-0.98992634	1.0483665
1332351654298	0.23536819	-0.06794399	-5.4767904	5.482267
1332351654315	-0.030148804	-0.107250154	-9.33737	9.338035
1332351654316	-0.295573	-0.14972031	-12.643952	12.6482935
