# bioPlux Text File Format
# Version: 1
# StartDateTime: 2012-03-20 12:17:17
# SamplingFrequency: 1000
# SampledChannels: 1 2 3 4 5 6 7 8
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:93:66:BE
# EndOfHeader
0	0	0	780	773	767	10	0	0	0	0
1	0	0	779	773	766	13	0	0	0	0
2	0	0	777	773	765	5	0	0	0	0
3	0	0	776	773	765	0	0	0	0	0
4	0	0	775	774	763	0	0	0	0	0
5	0	0	775	775	761	0	0	0	0	0
6	0	0	774	775	761	0	0	0	0	0
7	0	0	773	775	760	0	0	0	0	0
8	0	0	773	777	758	0	0	0	0	0
9	0	0	773	779	756	0	0	0	0	0
10	0	0	774	779	755	0	0	0	0	0
11	0	0	774	779	755	0	0	0	0	0
12	0	0	774	780	754	0	0	0	0	0
13	0	0	775	781	752	0	0	0	0	0
14	0	0	774	782	752	0	0	0	0	0
15	0	0	775	783	750	0	0	0	0	0
16	0	0	775	785	749	0	0	0	0	0
17	0	0	775	783	748	0	0	0	0	0
18	0	0	776	785	747	0	0	0	0	0
19	0	0	777	784	746	0	0	0	0	0
20	0	0	778	785	745	0	0	0	0	0
21	0	0	776	785	746	0	0	0	0	0
22	0	0	776	785	745	0	0	0	0	0
23	0	0	775	785	745	0	0	0	0	0
24	0	0	777	784	745	0	0	0	0	0
25	0	0	779	785	745	0	0	0	0	0
26	0	0	778	786	745	0	0	0	0	0
27	0	0	779	786	746	0	0	0	0	0
28	0	0	782	787	748	0	0	0	0	0
29	0	0	783	787	749	0	0	0	0	0
30	0	0	785	789	750	0	0	0	0	0
31	0	0	791	790	752	0	0	0	0	0
32	0	0	800	792	751	0	0	0	0	0
33	0	0	814	794	749	0	0	0	0	0
34	0	0	825	795	747	0	0	0	0	0
35	0	0	833	794	747	0	0	0	0	0
36	0	0	834	792	745	41	0	0	0	0
37	0	0	833	788	746	161	0	0	0	0
38	0	0	831	786	749	405	0	0	0	0
39	0	0	829	783	751	467	0	0	0	0
40	0	0	827	780	755	527	0	0	0	0
41	0	0	825	780	759	619	0	0	0	0
42	0	0	823	778	763	724	0	0	0	0
43	0	0	819	777	768	801	0	0	0	0
44	0	0	816	777	773	856	0	0	0	0
45	0	0	814	775	779	923	0	0	0	0
46	0	0	813	775	783	922	0	0	0	0
47	0	0	811	774	785	796	0	0	0	0
48	0	0	809	773	787	701	0	0	0	0
49	0	0	809	774	789	600	0	0	0	0
50	0	0	814	774	789	496	0	0	0	0
51	0	0	818	773	788	406	0	0	0	0
52	0	0	820	775	787	372	0	0	0	0
53	0	0	821	778	787	328	0	0	0	0
54	0	0	822	781	789	293	0	0	0	0
55	0	0	822	782	793	198	0	0	0	0
56	0	0	818	783	795	148	0	0	0	0
57	0	0	812	783	799	112	0	0	0	0
58	0	0	806	781	801	160	0	0	0	0
59	0	0	799	778	804	130	0	0	0	0
60	0	0	792	775	808	108	0	0	0	0
61	0	0	784	771	810	41	0	0	0	0
62	0	0	778	765	813	19	0	0	0	0
63	0	0	773	759	816	1	0	0	0	0
64	0	0	770	753	820	0	0	0	0	0
65	0	0	767	746	824	0	0	0	0	0
66	0	0	765	739	829	0	0	0	0	0
67	0	0	766	732	833	0	0	0	0	0
68	0	0	768	727	839	0	0	0	0	0
69	0	0	769	721	845	0	0	0	0	0
70	0	0	772	716	850	0	0	0	0	0
71	0	0	777	714	857	0	0	0	0	0
72	0	0	776	711	872	0	0	0	0	0
73	0	0	771	707	896	0	0	0	0	0
74	0	0	748	694	930	0	0	0	0	0
75	0	0	722	678	970	0	0	0	0	0
76	0	0	678	658	1024	11	0	0	0	0
77	0	0	617	633	1090	12	0	0	0	0
78	0	0	566	607	1146	5	0	0	0	0
79	0	0	542	592	1192	13	0	0	0	0
80	0	0	539	591	1231	20	0	0	0	0
81	0	0	565	599	1248	37	0	0	0	0
82	0	0	629	618	1238	59	0	0	0	0
83	0	0	722	654	1215	64	0	0	0	0
84	0	0	822	690	1186	46	0	0	0	0
85	0	0	884	713	1162	18	0	0	0	0
86	0	0	894	717	1149	27	0	0	0	0
87	0	0	854	705	1162	25	0	0	0	0
88	0	0	787	681	1189	1	0	0	0	0
89	0	0	716	645	1224	0	0	0	0	0
90	0	0	641	596	1256	0	0	0	0	0
91	0	0	578	546	1279	7	0	0	0	0
92	0	0	539	496	1277	0	0	0	0	0
93	0	0	545	443	1238	7	0	0	0	0
94	0	0	586	393	1178	0	0	0	0	0
95	0	0	646	345	1112	2	0	0	0	0
96	0	0	711	296	1044	12	0	0	0	0
97	0	0	782	243	981	23	0	0	0	0
98	0	0	856	187	925	62	0	0	0	0
99	0	0	942	129	877	81	0	0	0	0
100	0	0	1026	87	839	100	0	0	0	0
101	0	0	1084	61	828	118	0	0	0	0
102	0	0	1097	46	828	129	0	0	0	0
103	0	0	1100	38	826	150	0	0	0	0
104	0	0	1107	32	830	188	0	0	0	0
105	0	0	1103	30	829	239	0	0	0	0
106	0	0	1070	29	825	267	0	0	0	0
107	0	0	1015	37	822	314	0	0	0	0
108	0	0	962	80	815	352	0	0	0	0
109	0	0	916	134	798	413	0	0	0	0
110	0	0	889	191	777	426	0	0	0	0
111	0	0	890	246	751	452	0	0	0	0
112	0	0	905	296	728	468	0	0	0	0
113	0	0	926	345	706	549	0	0	0	0
114	0	0	943	390	689	622	0	0	0	0
115	0	0	955	427	677	667	0	0	0	0
116	0	0	963	460	670	769	0	0	0	0
117	0	0	965	485	668	841	0	0	0	0
118	0	0	965	503	669	886	0	0	0	0
119	0	0	972	507	675	903	0	0	0	0
120	0	0	983	506	688	904	0	0	0	0
121	0	0	991	497	701	919	0	0	0	0
122	0	0	1002	484	712	928	0	0	0	0
123	0	0	1005	466	722	926	0	0	0	0
124	0	0	1012	439	735	936	0	0	0	0
125	0	0	1010	410	748	990	0	0	0	0
126	0	0	1002	381	765	1010	0	0	0	0
127	0	0	993	355	792	1001	0	0	0	0
0	0	0	980	328	812	1042	0	0	0	0
1	0	0	967	303	835	1080	0	0	0	0
2	0	0	955	278	859	1105	0	0	0	0
3	0	0	938	251	880	1135	0	0	0	0
4	0	0	915	230	894	1116	0	0	0	0
5	0	0	899	217	906	1146	0	0	0	0
6	0	0	893	209	919	1172	0	0	0	0
7	0	0	891	209	931	1188	0	0	0	0
8	0	0	895	212	939	1196	0	0	0	0
9	0	0	904	219	945	1199	0	0	0	0
10	0	0	917	228	952	1200	0	0	0	0
11	0	0	931	233	963	1203	0	0	0	0
12	0	0	942	238	972	1209	0	0	0	0
13	0	0	951	241	981	1211	0	0	0	0
14	0	0	957	246	986	1205	0	0	0	0
15	0	0	961	250	987	1190	0	0	0	0
16	0	0	968	254	990	1187	0	0	0	0
17	0	0	975	259	989	1187	0	0	0	0
18	0	0	981	266	985	1179	0	0	0	0
19	0	0	984	276	982	1173	0	0	0	0
20	0	0	986	287	976	1160	0	0	0	0
21	0	0	983	301	970	1156	0	0	0	0
22	0	0	975	317	964	1144	0	0	0	0
23	0	0	966	333	960	1116	0	0	0	0
24	0	0	953	350	957	1107	0	0	0	0
25	0	0	940	364	957	1111	0	0	0	0
26	0	0	922	376	959	1100	0	0	0	0
27	0	0	907	389	962	1085	0	0	0	0
28	0	0	892	399	967	1076	0	0	0	0
29	0	0	880	410	972	1071	0	0	0	0
30	0	0	870	421	977	1054	0	0	0	0
31	0	0	864	430	982	1050	0	0	0	0
32	0	0	859	440	987	1036	0	0	0	0
33	0	0	856	451	988	1020	0	0	0	0
34	0	0	856	461	989	1013	0	0	0	0
35	0	0	860	471	990	1011	0	0	0	0
36	0	0	862	481	989	996	0	0	0	0
37	0	0	868	492	985	998	0	0	0	0
38	0	0	879	502	980	1001	0	0	0	0
39	0	0	889	513	973	996	0	0	0	0
40	0	0	901	522	963	975	0	0	0	0
41	0	0	915	530	952	960	0	0	0	0
42	0	0	927	539	939	892	0	0	0	0
43	0	0	939	549	925	896	0	0	0	0
44	0	0	947	557	912	908	0	0	0	0
45	0	0	954	567	898	856	0	0	0	0
46	0	0	957	576	884	839	0	0	0	0
47	0	0	959	585	874	843	0	0	0	0
48	0	0	961	594	863	827	0	0	0	0
49	0	0	959	600	853	799	0	0	0	0
50	0	0	957	606	845	788	0	0	0	0
51	0	0	952	613	838	756	0	0	0	0
52	0	0	947	620	832	767	0	0	0	0
53	0	0	941	625	827	782	0	0	0	0
54	0	0	934	630	821	774	0	0	0	0
55	0	0	929	637	818	744	0	0	0	0
56	0	0	922	641	815	744	0	0	0	0
57	0	0	916	645	813	769	0	0	0	0
58	0	0	910	648	814	726	0	0	0	0
59	0	0	903	652	814	697	0	0	0	0
60	0	0	898	653	814	640	0	0	0	0
61	0	0	892	654	817	599	0	0	0	0
62	0	0	888	655	820	568	0	0	0	0
63	0	0	885	655	822	542	0	0	0	0
64	0	0	880	653	826	543	0	0	0	0
65	0	0	881	653	829	538	0	0	0	0
66	0	0	880	650	831	525	0	0	0	0
67	0	0	879	647	834	505	0	0	0	0
68	0	0	881	644	836	560	0	0	0	0
69	0	0	882	640	838	540	0	0	0	0
70	0	0	884	636	840	502	0	0	0	0
71	0	0	887	632	842	527	0	0	0	0
72	0	0	888	628	843	508	0	0	0	0
73	0	0	890	623	844	489	0	0	0	0
74	0	0	892	618	844	478	0	0	0	0
75	0	0	894	613	845	452	0	0	0	0
76	0	0	896	608	846	425	0	0	0	0
77	0	0	897	604	846	420	0	0	0	0
78	0	0	899	600	847	425	0	0	0	0
79	0	0	900	599	845	373	0	0	0	0
80	0	0	901	598	844	357	0	0	0	0
81	0	0	901	596	845	349	0	0	0	0
82	0	0	902	595	845	336	0	0	0	0
83	0	0	902	593	845	336	0	0	0	0
84	0	0	901	593	846	346	0	0	0	0
85	0	0	901	591	846	340	0	0	0	0
86	0	0	901	590	847	312	0	0	0	0
87	0	0	900	589	847	316	0	0	0	0
88	0	0	900	588	848	300	0	0	0	0
89	0	0	899	585	849	285	0	0	0	0
90	0	0	898	584	851	291	0	0	0	0
91	0	0	898	583	850	312	0	0	0	0
92	0	0	898	582	850	325	0	0	0	0
93	0	0	897	579	852	287	0	0	0	0
94	0	0	896	579	852	288	0	0	0	0
95	0	0	894	577	853	315	0	0	0	0
96	0	0	893	575	854	286	0	0	0	0
97	0	0	890	575	855	279	0	0	0	0
98	0	0	889	573	857	273	0	0	0	0
99	0	0	887	572	859	250	0	0	0	0
100	0	0	883	570	860	264	0	0	0	0
101	0	0	882	568	863	266	0	0	0	0
102	0	0	879	567	864	230	0	0	0	0
103	0	0	878	567	864	237	0	0	0	0
104	0	0	876	566	865	239	0	0	0	0
105	0	0	874	566	866	239	0	0	0	0
106	0	0	873	565	866	178	0	0	0	0
107	0	0	870	564	868	168	0	0	0	0
108	0	0	870	564	868	172	0	0	0	0
109	0	0	868	562	868	177	0	0	0	0
110	0	0	866	563	867	175	0	0	0	0
111	0	0	864	563	866	152	0	0	0	0
112	0	0	863	561	867	157	0	0	0	0
113	0	0	862	561	863	169	0	0	0	0
114	0	0	860	560	864	157	0	0	0	0
115	0	0	858	559	863	187	0	0	0	0
116	0	0	857	558	862	169	0	0	0	0
117	0	0	855	558	861	171	0	0	0	0
118	0	0	854	559	859	150	0	0	0	0
119	0	0	853	559	858	107	0	0	0	0
120	0	0	850	559	857	108	0	0	0	0
121	0	0	848	559	856	119	0	0	0	0
122	0	0	847	559	855	123	0	0	0	0
123	0	0	846	561	854	109	0	0	0	0
124	0	0	844	563	853	87	0	0	0	0
125	0	0	842	566	851	95	0	0	0	0
126	0	0	840	569	850	42	0	0	0	0
127	0	0	838	570	849	36	0	0	0	0
0	0	0	838	571	848	43	0	0	0	0
1	0	0	837	574	847	43	0	0	0	0
2	0	0	835	577	847	50	0	0	0	0
3	0	0	834	578	846	44	0	0	0	0
4	0	0	833	582	845	48	0	0	0	0
5	0	0	830	584	845	53	0	0	0	0
6	0	0	828	587	843	49	0	0	0	0
7	0	0	826	591	842	48	0	0	0	0
8	0	0	824	593	841	42	0	0	0	0
9	0	0	821	597	840	35	0	0	0	0
10	0	0	821	599	839	31	0	0	0	0
11	0	0	818	603	838	22	0	0	0	0
12	0	0	818	607	837	30	0	0	0	0
13	0	0	816	609	835	26	0	0	0	0
14	0	0	816	612	835	40	0	0	0	0
15	0	0	816	615	835	41	0	0	0	0
16	0	0	815	617	833	48	0	0	0	0
17	0	0	814	620	832	54	0	0	0	0
18	0	0	812	623	831	58	0	0	0	0
19	0	0	810	627	830	64	0	0	0	0
20	0	0	811	630	829	55	0	0	0	0
21	0	0	811	634	827	45	0	0	0	0
22	0	0	810	637	828	57	0	0	0	0
23	0	0	810	641	826	62	0	0	0	0
24	0	0	809	643	825	63	0	0	0	0
25	0	0	810	647	825	66	0	0	0	0
26	0	0	813	649	822	65	0	0	0	0
27	0	0	813	651	821	59	0	0	0	0
28	0	0	814	655	820	60	0	0	0	0
29	0	0	814	658	816	67	0	0	0	0
30	0	0	813	661	815	58	0	0	0	0
31	0	0	814	662	813	55	0	0	0	0
32	0	0	814	665	811	52	0	0	0	0
33	0	0	815	668	809	45	0	0	0	0
